0.025099,0.007855,-0.00894,0.000537,0.000124,-0.002547,0.999997
0.025099,0.007855,-0.00894,0.000537,0.000124,-0.002547,0.999997
0.020213,-0.00793,-0.035137,0.000493,-0.002527,0.001298,0.999996
0.022994,-0.005864,-0.038714,0.000594,-0.002608,0.001287,0.999996
0.025481,-0.004058,-0.042065,0.000639,-0.002861,0.001324,0.999995
0.01158,-0.031412,-0.052146,0.004694,-0.000773,0.004648,0.999978
0.007808,-0.017368,-0.007313,0.006507,0.004693,0.001762,0.999966
0.021246,-0.064398,-0.012975,0.009038,0.008333,0.006573,0.999903
0.038984,-0.10956,0.027274,0.013739,0.011003,0.004246,0.999836
0.058143,-0.030781,-0.003372,0.003457,0.007163,-0.002038,0.999966
0.058143,-0.030781,-0.003372,0.003457,0.007163,-0.002038,0.999966
0.058143,-0.030781,-0.003372,0.003457,0.007163,-0.002038,0.999966
0.058143,-0.030781,-0.003372,0.003457,0.007163,-0.002038,0.999966
-0.235166,-0.182491,0.31229,0.016515,0.007447,0.021728,0.9996
-0.235166,-0.182491,0.31229,0.016515,0.007447,0.021728,0.9996
-0.235166,-0.182491,0.31229,0.016515,0.007447,0.021728,0.9996
-0.48871,-0.355044,0.436421,0.013302,0.003995,0.026235,0.999559
-0.556323,-0.478039,0.47812,0.013092,-0.00098,0.024707,0.999609
-0.556323,-0.478039,0.47812,0.013092,-0.00098,0.024707,0.999609
-0.556323,-0.478039,0.47812,0.013092,-0.00098,0.024707,0.999609
-0.556323,-0.478039,0.47812,0.013092,-0.00098,0.024707,0.999609
-0.556323,-0.478039,0.47812,0.013092,-0.00098,0.024707,0.999609
-1.219935,-1.015562,0.893846,0.009056,-0.011481,0.017296,0.999743
-2.825981,-2.102828,2.016612,0.005954,0.010363,0.004915,0.999916
-2.825981,-2.102828,2.016612,0.005954,0.010363,0.004915,0.999916
-2.825981,-2.102828,2.016612,0.005954,0.010363,0.004915,0.999916
-2.825981,-2.102828,2.016612,0.005954,0.010363,0.004915,0.999916
-2.825981,-2.102828,2.016612,0.005954,0.010363,0.004915,0.999916
-2.825981,-2.102828,2.016612,0.005954,0.010363,0.004915,0.999916
-2.825981,-2.102828,2.016612,0.005954,0.010363,0.004915,0.999916
-2.825981,-2.102828,2.016612,0.005954,0.010363,0.004915,0.999916
-2.825981,-2.102828,2.016612,0.005954,0.010363,0.004915,0.999916
-2.825981,-2.102828,2.016612,0.005954,0.010363,0.004915,0.999916
-5.558403,-4.523495,4.613928,0.302631,-0.015646,-0.105155,0.94716
-5.638972,-4.604525,4.704029,0.312072,-0.015051,-0.108102,0.943768
-5.638972,-4.604525,4.704029,0.312072,-0.015051,-0.108102,0.943768
-5.831703,-4.794435,4.916392,0.337367,-0.014057,-0.118596,0.933767
-5.916149,-4.876195,5.008171,0.348894,-0.013757,-0.122689,0.928995
-5.916149,-4.876195,5.008171,0.348894,-0.013757,-0.122689,0.928995
-5.916149,-4.876195,5.008171,0.348894,-0.013757,-0.122689,0.928995
-5.916149,-4.876195,5.008171,0.348894,-0.013757,-0.122689,0.928995
-5.916149,-4.876195,5.008171,0.348894,-0.013757,-0.122689,0.928995
-5.916149,-4.876195,5.008171,0.348894,-0.013757,-0.122689,0.928995
-5.916149,-4.876195,5.008171,0.348894,-0.013757,-0.122689,0.928995
-5.916149,-4.876195,5.008171,0.348894,-0.013757,-0.122689,0.928995
-5.916149,-4.876195,5.008171,0.348894,-0.013757,-0.122689,0.928995
-5.916149,-4.876195,5.008171,0.348894,-0.013757,-0.122689,0.928995
-5.916149,-4.876195,5.008171,0.348894,-0.013757,-0.122689,0.928995
-5.916149,-4.876195,5.008171,0.348894,-0.013757,-0.122689,0.928995
-5.916149,-4.876195,5.008171,0.348894,-0.013757,-0.122689,0.928995
-5.916149,-4.876195,5.008171,0.348894,-0.013757,-0.122689,0.928995
-5.916149,-4.876195,5.008171,0.348894,-0.013757,-0.122689,0.928995
-8.365318,-6.829889,7.658909,0.538494,-0.025026,-0.256394,0.802285
-8.501769,-6.914359,7.799125,0.546277,-0.026819,-0.260459,0.795628
-8.501769,-6.914359,7.799125,0.546277,-0.026819,-0.260459,0.795628
-8.969428,-7.206138,8.26852,0.574914,-0.031679,-0.269001,0.77208
-9.10445,-7.291443,8.400584,0.582765,-0.031845,-0.272453,0.764944
-9.10445,-7.291443,8.400584,0.582765,-0.031845,-0.272453,0.764944
-9.10445,-7.291443,8.400584,0.582765,-0.031845,-0.272453,0.764944
-9.10445,-7.291443,8.400584,0.582765,-0.031845,-0.272453,0.764944
-9.10445,-7.291443,8.400584,0.582765,-0.031845,-0.272453,0.764944
-9.10445,-7.291443,8.400584,0.582765,-0.031845,-0.272453,0.764944
-9.10445,-7.291443,8.400584,0.582765,-0.031845,-0.272453,0.764944
-9.10445,-7.291443,8.400584,0.582765,-0.031845,-0.272453,0.764944
-9.10445,-7.291443,8.400584,0.582765,-0.031845,-0.272453,0.764944
-9.10445,-7.291443,8.400584,0.582765,-0.031845,-0.272453,0.764944
-9.10445,-7.291443,8.400584,0.582765,-0.031845,-0.272453,0.764944
-11.818388,-9.483187,10.435341,0.610695,-0.082513,-0.262485,0.742526
-11.932632,-9.602114,10.484406,0.610483,-0.081549,-0.264289,0.742167
-11.932632,-9.602114,10.484406,0.610483,-0.081549,-0.264289,0.742167
-11.932632,-9.602114,10.484406,0.610483,-0.081549,-0.264289,0.742167
-12.834847,-10.577563,10.741286,0.593696,-0.093017,-0.283031,0.747507
-12.887679,-10.634028,10.750249,0.593549,-0.093069,-0.282397,0.747857
-12.887679,-10.634028,10.750249,0.593549,-0.093069,-0.282397,0.747857
-13.355511,-11.153309,10.779825,0.593926,-0.097177,-0.269709,0.751708
-14.157723,-12.040543,10.68657,0.607845,-0.102605,-0.255446,0.744811
-14.157723,-12.040543,10.68657,0.607845,-0.102605,-0.255446,0.744811
-14.157723,-12.040543,10.68657,0.607845,-0.102605,-0.255446,0.744811
-14.157723,-12.040543,10.68657,0.607845,-0.102605,-0.255446,0.744811
-15.122078,-13.176161,10.419849,0.662158,-0.093097,-0.283275,0.687484
-15.122078,-13.176161,10.419849,0.662158,-0.093097,-0.283275,0.687484
-15.122078,-13.176161,10.419849,0.662158,-0.093097,-0.283275,0.687484
-15.122078,-13.176161,10.419849,0.662158,-0.093097,-0.283275,0.687484
-16.278153,-14.626054,9.913386,0.667156,-0.10423,-0.303523,0.672244
-16.278153,-14.626054,9.913386,0.667156,-0.10423,-0.303523,0.672244
-17.399777,-16.035162,9.295911,0.673963,-0.072319,-0.288161,0.676393
-17.54614,-16.21997,9.21014,0.675411,-0.068561,-0.285465,0.676483
-17.54614,-16.21997,9.21014,0.675411,-0.068561,-0.285465,0.676483
-17.54614,-16.21997,9.21014,0.675411,-0.068561,-0.285465,0.676483
-17.54614,-16.21997,9.21014,0.675411,-0.068561,-0.285465,0.676483
-17.54614,-16.21997,9.21014,0.675411,-0.068561,-0.285465,0.676483
-17.54614,-16.21997,9.21014,0.675411,-0.068561,-0.285465,0.676483
-17.54614,-16.21997,9.21014,0.675411,-0.068561,-0.285465,0.676483
-17.54614,-16.21997,9.21014,0.675411,-0.068561,-0.285465,0.676483
-17.54614,-16.21997,9.21014,0.675411,-0.068561,-0.285465,0.676483
-17.54614,-16.21997,9.21014,0.675411,-0.068561,-0.285465,0.676483
-17.54614,-16.21997,9.21014,0.675411,-0.068561,-0.285465,0.676483
-17.54614,-16.21997,9.21014,0.675411,-0.068561,-0.285465,0.676483
-17.54614,-16.21997,9.21014,0.675411,-0.068561,-0.285465,0.676483
-17.54614,-16.21997,9.21014,0.675411,-0.068561,-0.285465,0.676483
-17.54614,-16.21997,9.21014,0.675411,-0.068561,-0.285465,0.676483
-17.54614,-16.21997,9.21014,0.675411,-0.068561,-0.285465,0.676483
-17.54614,-16.21997,9.21014,0.675411,-0.068561,-0.285465,0.676483
-17.54614,-16.21997,9.21014,0.675411,-0.068561,-0.285465,0.676483
-24.663867,-22.500617,4.244365,0.635559,-0.163159,-0.365679,0.660093
-25.298049,-22.916992,3.730363,0.641171,-0.165405,-0.376327,0.648012
-28.430882,-24.864021,1.053783,0.705782,-0.151075,-0.406497,0.560187
-28.430882,-24.864021,1.053783,0.705782,-0.151075,-0.406497,0.560187
-28.430882,-24.864021,1.053783,0.705782,-0.151075,-0.406497,0.560187
-35.803999,-28.623047,-4.925486,0.732411,-0.083388,-0.408727,0.538111
-37.934792,-29.540467,-6.556979,0.741398,-0.075666,-0.41421,0.522526
-37.934792,-29.540467,-6.556979,0.741398,-0.075666,-0.41421,0.522526
-37.934792,-29.540467,-6.556979,0.741398,-0.075666,-0.41421,0.522526
-37.934792,-29.540467,-6.556979,0.741398,-0.075666,-0.41421,0.522526
-37.934792,-29.540467,-6.556979,0.741398,-0.075666,-0.41421,0.522526
-37.934792,-29.540467,-6.556979,0.741398,-0.075666,-0.41421,0.522526
-37.934792,-29.540467,-6.556979,0.741398,-0.075666,-0.41421,0.522526
-37.934792,-29.540467,-6.556979,0.741398,-0.075666,-0.41421,0.522526
-53.985189,-36.266502,-20.164835,0.664784,-0.119701,-0.465647,0.571757
-53.985189,-36.266502,-20.164835,0.664784,-0.119701,-0.465647,0.571757
-53.985189,-36.266502,-20.164835,0.664784,-0.119701,-0.465647,0.571757
-53.985189,-36.266502,-20.164835,0.664784,-0.119701,-0.465647,0.571757
-53.985189,-36.266502,-20.164835,0.664784,-0.119701,-0.465647,0.571757
-53.985189,-36.266502,-20.164835,0.664784,-0.119701,-0.465647,0.571757
-53.985189,-36.266502,-20.164835,0.664784,-0.119701,-0.465647,0.571757
-53.985189,-36.266502,-20.164835,0.664784,-0.119701,-0.465647,0.571757
-53.985189,-36.266502,-20.164835,0.664784,-0.119701,-0.465647,0.571757
-53.985189,-36.266502,-20.164835,0.664784,-0.119701,-0.465647,0.571757
-53.985189,-36.266502,-20.164835,0.664784,-0.119701,-0.465647,0.571757
-53.985189,-36.266502,-20.164835,0.664784,-0.119701,-0.465647,0.571757
-53.985189,-36.266502,-20.164835,0.664784,-0.119701,-0.465647,0.571757
-53.985189,-36.266502,-20.164835,0.664784,-0.119701,-0.465647,0.571757
-64.57988,-40.102763,-29.713213,0.673635,-0.181606,-0.495829,0.517097
-65.314176,-40.349384,-30.372986,0.673681,-0.185474,-0.49803,0.513537
-65.314176,-40.349384,-30.372986,0.673681,-0.185474,-0.49803,0.513537
-65.314176,-40.349384,-30.372986,0.673681,-0.185474,-0.49803,0.513537
-65.314176,-40.349384,-30.372986,0.673681,-0.185474,-0.49803,0.513537
-65.314176,-40.349384,-30.372986,0.673681,-0.185474,-0.49803,0.513537
-65.314176,-40.349384,-30.372986,0.673681,-0.185474,-0.49803,0.513537
-91.187742,-47.895049,-51.621943,0.636743,-0.217065,-0.42841,0.603246
-101.504025,-50.96725,-60.409908,0.548937,-0.219401,-0.375745,0.713686
-101.504025,-50.96725,-60.409908,0.548937,-0.219401,-0.375745,0.713686
-101.504025,-50.96725,-60.409908,0.548937,-0.219401,-0.375745,0.713686
-101.504025,-50.96725,-60.409908,0.548937,-0.219401,-0.375745,0.713686
-101.504025,-50.96725,-60.409908,0.548937,-0.219401,-0.375745,0.713686
-101.504025,-50.96725,-60.409908,0.548937,-0.219401,-0.375745,0.713686
-101.504025,-50.96725,-60.409908,0.548937,-0.219401,-0.375745,0.713686
-101.504025,-50.96725,-60.409908,0.548937,-0.219401,-0.375745,0.713686
-101.504025,-50.96725,-60.409908,0.548937,-0.219401,-0.375745,0.713686
-101.504025,-50.96725,-60.409908,0.548937,-0.219401,-0.375745,0.713686
-101.504025,-50.96725,-60.409908,0.548937,-0.219401,-0.375745,0.713686
-101.504025,-50.96725,-60.409908,0.548937,-0.219401,-0.375745,0.713686
-101.504025,-50.96725,-60.409908,0.548937,-0.219401,-0.375745,0.713686
-101.504025,-50.96725,-60.409908,0.548937,-0.219401,-0.375745,0.713686
-101.504025,-50.96725,-60.409908,0.548937,-0.219401,-0.375745,0.713686
-101.504025,-50.96725,-60.409908,0.548937,-0.219401,-0.375745,0.713686
-101.504025,-50.96725,-60.409908,0.548937,-0.219401,-0.375745,0.713686
-101.504025,-50.96725,-60.409908,0.548937,-0.219401,-0.375745,0.713686
-101.504025,-50.96725,-60.409908,0.548937,-0.219401,-0.375745,0.713686
-187.257535,-70.337308,-125.465133,0.219702,-0.295571,0.030967,0.929199
-188.986563,-70.672229,-126.65364,0.2147,-0.296295,0.035847,0.929962
-188.986563,-70.672229,-126.65364,0.2147,-0.296295,0.035847,0.929962
-188.986563,-70.672229,-126.65364,0.2147,-0.296295,0.035847,0.929962
-188.986563,-70.672229,-126.65364,0.2147,-0.296295,0.035847,0.929962
-188.986563,-70.672229,-126.65364,0.2147,-0.296295,0.035847,0.929962
-188.986563,-70.672229,-126.65364,0.2147,-0.296295,0.035847,0.929962
-188.986563,-70.672229,-126.65364,0.2147,-0.296295,0.035847,0.929962
-188.986563,-70.672229,-126.65364,0.2147,-0.296295,0.035847,0.929962
-188.986563,-70.672229,-126.65364,0.2147,-0.296295,0.035847,0.929962
-188.986563,-70.672229,-126.65364,0.2147,-0.296295,0.035847,0.929962
-188.986563,-70.672229,-126.65364,0.2147,-0.296295,0.035847,0.929962
-210.760016,-75.286594,-142.016251,0.159662,-0.189312,0.038482,0.968085
-212.55196,-75.695604,-143.313588,0.155246,-0.181222,0.040054,0.970285
-212.55196,-75.695604,-143.313588,0.155246,-0.181222,0.040054,0.970285
-212.55196,-75.695604,-143.313588,0.155246,-0.181222,0.040054,0.970285
-212.55196,-75.695604,-143.313588,0.155246,-0.181222,0.040054,0.970285
-212.55196,-75.695604,-143.313588,0.155246,-0.181222,0.040054,0.970285
-222.794938,-78.086545,-150.763543,0.134408,-0.180174,0.065146,0.972228
-224.617996,-78.521936,-152.095848,0.132121,-0.180155,0.070029,0.972206
-224.617996,-78.521936,-152.095848,0.132121,-0.180155,0.070029,0.972206
-224.617996,-78.521936,-152.095848,0.132121,-0.180155,0.070029,0.972206
-224.617996,-78.521936,-152.095848,0.132121,-0.180155,0.070029,0.972206
-282.012882,-94.323038,-195.982333,-0.21312,-0.22712,0.159499,0.93678
-282.012882,-94.323038,-195.982333,-0.21312,-0.22712,0.159499,0.93678
-282.012882,-94.323038,-195.982333,-0.21312,-0.22712,0.159499,0.93678
-282.012882,-94.323038,-195.982333,-0.21312,-0.22712,0.159499,0.93678
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.000043,-0.000064,-0.000026,0.000059,0.000152,0.000024,1.000000
0.000094,-0.000084,-0.000151,0.000229,0.000076,0.000092,1.000000
0.000176,-0.000107,-0.000253,0.000431,0.000158,0.000173,1.000000
0.000269,-0.000236,-0.000326,0.000491,0.000087,0.000087,1.000000
0.000368,-0.000426,-0.000362,0.000202,0.000019,0.000506,1.000000
0.000447,-0.000666,-0.000424,0.000139,0.000057,0.000379,1.000000
0.000532,-0.000888,-0.000495,0.000206,-0.000038,0.000503,1.000000
0.000611,-0.001168,-0.000526,0.000317,-0.000069,0.000775,1.000000
0.000718,-0.001568,-0.000634,0.000288,-0.000257,0.000677,1.000000
0.000094,-0.000268,-0.000093,0.000226,-0.000305,0.000179,1.000000
0.000123,-0.000405,-0.000078,0.000257,-0.000345,0.000097,1.000000
0.000147,-0.000555,-0.000146,0.000267,-0.000400,0.000043,1.000000
0.000078,-0.001003,-0.000182,0.000335,-0.000439,0.000157,1.000000
0.000124,-0.001311,-0.000213,0.000262,-0.000401,0.000052,1.000000
0.000223,-0.001651,-0.000328,0.000276,-0.000460,-0.000005,1.000000
0.000300,-0.002092,-0.000499,0.000259,-0.000482,-0.000014,1.000000
0.000387,-0.002412,-0.000607,0.000243,-0.000474,-0.000093,1.000000
0.000505,-0.002744,-0.000774,0.000258,-0.000467,-0.000058,1.000000
-0.005158,-0.010019,-0.009528,0.001285,-0.002724,0.000381,0.999995
-0.005158,-0.010019,-0.009528,0.001285,-0.002724,0.000381,0.999995
-0.005158,-0.010019,-0.009528,0.001285,-0.002724,0.000381,0.999995
-0.005158,-0.010019,-0.009528,0.001285,-0.002724,0.000381,0.999995
-0.005158,-0.010019,-0.009528,0.001285,-0.002724,0.000381,0.999995
-0.005158,-0.010019,-0.009528,0.001285,-0.002724,0.000381,0.999995
-0.005158,-0.010019,-0.009528,0.001285,-0.002724,0.000381,0.999995
-0.008594,-0.024092,-0.018390,0.004826,-0.002195,-0.000203,0.999986
-0.009970,-0.027524,-0.020576,0.004927,-0.002178,-0.000234,0.999985
-0.001543,-0.012290,-0.000046,0.001449,0.000196,-0.000429,0.999999
-0.001543,-0.012290,-0.000046,0.001449,0.000196,-0.000429,0.999999
-0.001543,-0.012290,-0.000046,0.001449,0.000196,-0.000429,0.999999
-0.001543,-0.012290,-0.000046,0.001449,0.000196,-0.000429,0.999999
-0.013616,-0.024303,0.013400,0.000339,0.000458,0.000559,1.000000
-0.017066,-0.026614,0.018264,0.000403,0.000438,0.000383,1.000000
-0.021297,0.000353,0.043545,0.002093,0.004075,-0.003672,0.999983
-0.044092,0.022199,0.072188,0.002129,0.002836,-0.003236,0.999988
-0.054267,0.028457,0.084763,0.002085,0.003318,-0.003486,0.999986
-0.054267,0.028457,0.084763,0.002085,0.003318,-0.003486,0.999986
-0.024033,0.022051,0.096977,0.002335,0.001844,-0.003103,0.999991
-0.024033,0.022051,0.096977,0.002335,0.001844,-0.003103,0.999991
-0.024033,0.022051,0.096977,0.002335,0.001844,-0.003103,0.999991
-0.024033,0.022051,0.096977,0.002335,0.001844,-0.003103,0.999991
-0.024033,0.022051,0.096977,0.002335,0.001844,-0.003103,0.999991
-0.024033,0.022051,0.096977,0.002335,0.001844,-0.003103,0.999991
-0.024033,0.022051,0.096977,0.002335,0.001844,-0.003103,0.999991
-0.024033,0.022051,0.096977,0.002335,0.001844,-0.003103,0.999991
0.042396,-0.354036,0.291385,-0.003780,-0.119320,-0.023490,0.992571
0.072199,-0.466976,0.222039,-0.003084,-0.144203,-0.033403,0.988979
0.072199,-0.466976,0.222039,-0.003084,-0.144203,-0.033403,0.988979
0.072199,-0.466976,0.222039,-0.003084,-0.144203,-0.033403,0.988979
0.072199,-0.466976,0.222039,-0.003084,-0.144203,-0.033403,0.988979
1.098269,-0.424625,-3.641019,-0.005391,-0.146767,-0.030342,0.988691
1.098269,-0.424625,-3.641019,-0.005391,-0.146767,-0.030342,0.988691
1.098269,-0.424625,-3.641019,-0.005391,-0.146767,-0.030342,0.988691
1.098269,-0.424625,-3.641019,-0.005391,-0.146767,-0.030342,0.988691
1.098269,-0.424625,-3.641019,-0.005391,-0.146767,-0.030342,0.988691
1.098269,-0.424625,-3.641019,-0.005391,-0.146767,-0.030342,0.988691
1.098269,-0.424625,-3.641019,-0.005391,-0.146767,-0.030342,0.988691
1.098269,-0.424625,-3.641019,-0.005391,-0.146767,-0.030342,0.988691
1.098269,-0.424625,-3.641019,-0.005391,-0.146767,-0.030342,0.988691
1.098269,-0.424625,-3.641019,-0.005391,-0.146767,-0.030342,0.988691
3.198107,0.521742,-15.166025,0.182342,-0.063420,-0.094572,0.976619
3.333149,0.578992,-16.012930,0.194604,-0.061246,-0.100485,0.973797
3.333149,0.578992,-16.012930,0.194604,-0.061246,-0.100485,0.973797
3.333149,0.578992,-16.012930,0.194604,-0.061246,-0.100485,0.973797
3.333149,0.578992,-16.012930,0.194604,-0.061246,-0.100485,0.973797
3.333149,0.578992,-16.012930,0.194604,-0.061246,-0.100485,0.973797
3.333149,0.578992,-16.012930,0.194604,-0.061246,-0.100485,0.973797
3.333149,0.578992,-16.012930,0.194604,-0.061246,-0.100485,0.973797
3.333149,0.578992,-16.012930,0.194604,-0.061246,-0.100485,0.973797
4.739175,1.172187,-24.260016,0.412916,-0.062613,-0.181363,0.890330
5.024617,1.286540,-25.866243,0.448619,-0.061336,-0.188302,0.871505
5.105880,1.320855,-26.330518,0.457980,-0.061144,-0.193435,0.865505
5.105880,1.320855,-26.330518,0.457980,-0.061144,-0.193435,0.865505
5.105880,1.320855,-26.330518,0.457980,-0.061144,-0.193435,0.865505
5.105880,1.320855,-26.330518,0.457980,-0.061144,-0.193435,0.865505
5.105880,1.320855,-26.330518,0.457980,-0.061144,-0.193435,0.865505
5.105880,1.320855,-26.330518,0.457980,-0.061144,-0.193435,0.865505
6.048788,1.565126,-31.832653,0.554986,-0.081305,-0.230879,0.795031
6.205371,1.583237,-32.829125,0.569695,-0.088432,-0.238758,0.781423
6.281986,1.591088,-33.331307,0.576828,-0.089838,-0.243535,0.774525
6.281986,1.591088,-33.331307,0.576828,-0.089838,-0.243535,0.774525
6.281986,1.591088,-33.331307,0.576828,-0.089838,-0.243535,0.774525
6.281986,1.591088,-33.331307,0.576828,-0.089838,-0.243535,0.774525
6.281986,1.591088,-33.331307,0.576828,-0.089838,-0.243535,0.774525
6.281986,1.591088,-33.331307,0.576828,-0.089838,-0.243535,0.774525
6.281986,1.591088,-33.331307,0.576828,-0.089838,-0.243535,0.774525
6.281986,1.591088,-33.331307,0.576828,-0.089838,-0.243535,0.774525
6.281986,1.591088,-33.331307,0.576828,-0.089838,-0.243535,0.774525
6.281986,1.591088,-33.331307,0.576828,-0.089838,-0.243535,0.774525
6.281986,1.591088,-33.331307,0.576828,-0.089838,-0.243535,0.774525
6.281986,1.591088,-33.331307,0.576828,-0.089838,-0.243535,0.774525
7.705340,1.481628,-48.198475,0.518000,-0.104598,-0.294513,0.796240
7.705340,1.481628,-48.198475,0.518000,-0.104598,-0.294513,0.796240
7.705340,1.481628,-48.198475,0.518000,-0.104598,-0.294513,0.796240
7.759141,1.465113,-50.126124,0.521742,-0.092842,-0.275314,0.802102
7.773887,1.459674,-50.974304,0.522302,-0.092482,-0.269582,0.803724
7.773887,1.459674,-50.974304,0.522302,-0.092482,-0.269582,0.803724
7.773887,1.459674,-50.974304,0.522302,-0.092482,-0.269582,0.803724
7.734536,1.434998,-56.801499,0.583435,-0.141618,-0.287511,0.746248
7.712762,1.429405,-57.491170,0.590131,-0.145848,-0.290878,0.738826
7.690577,1.422666,-58.117411,0.597378,-0.146992,-0.293611,0.731660
7.690577,1.422666,-58.117411,0.597378,-0.146992,-0.293611,0.731660
7.690577,1.422666,-58.117411,0.597378,-0.146992,-0.293611,0.731660
7.690577,1.422666,-58.117411,0.597378,-0.146992,-0.293611,0.731660
7.690577,1.422666,-58.117411,0.597378,-0.146992,-0.293611,0.731660
7.690577,1.422666,-58.117411,0.597378,-0.146992,-0.293611,0.731660
7.690577,1.422666,-58.117411,0.597378,-0.146992,-0.293611,0.731660
7.690577,1.422666,-58.117411,0.597378,-0.146992,-0.293611,0.731660
7.690577,1.422666,-58.117411,0.597378,-0.146992,-0.293611,0.731660
7.690577,1.422666,-58.117411,0.597378,-0.146992,-0.293611,0.731660
7.690577,1.422666,-58.117411,0.597378,-0.146992,-0.293611,0.731660
7.690577,1.422666,-58.117411,0.597378,-0.146992,-0.293611,0.731660
7.690577,1.422666,-58.117411,0.597378,-0.146992,-0.293611,0.731660
7.690577,1.422666,-58.117411,0.597378,-0.146992,-0.293611,0.731660
7.690577,1.422666,-58.117411,0.597378,-0.146992,-0.293611,0.731660
7.415646,0.936372,-69.454748,0.619108,-0.071475,-0.272491,0.733039
7.249120,-0.165648,-82.600326,0.634790,-0.075339,-0.250916,0.726916
7.249120,-0.165648,-82.600326,0.634790,-0.075339,-0.250916,0.726916
6.674689,-5.568128,-127.658298,0.813763,0.108751,-0.303736,0.483433
6.674689,-5.568128,-127.658298,0.813763,0.108751,-0.303736,0.483433
6.674689,-5.568128,-127.658298,0.813763,0.108751,-0.303736,0.483433
6.674689,-5.568128,-127.658298,0.813763,0.108751,-0.303736,0.483433
6.674689,-5.568128,-127.658298,0.813763,0.108751,-0.303736,0.483433
6.674689,-5.568128,-127.658298,0.813763,0.108751,-0.303736,0.483433
6.674689,-5.568128,-127.658298,0.813763,0.108751,-0.303736,0.483433
6.674689,-5.568128,-127.658298,0.813763,0.108751,-0.303736,0.483433
6.674689,-5.568128,-127.658298,0.813763,0.108751,-0.303736,0.483433
6.674689,-5.568128,-127.658298,0.813763,0.108751,-0.303736,0.483433
6.674689,-5.568128,-127.658298,0.813763,0.108751,-0.303736,0.483433
6.674689,-5.568128,-127.658298,0.813763,0.108751,-0.303736,0.483433
6.674689,-5.568128,-127.658298,0.813763,0.108751,-0.303736,0.483433
6.674689,-5.568128,-127.658298,0.813763,0.108751,-0.303736,0.483433
6.674689,-5.568128,-127.658298,0.813763,0.108751,-0.303736,0.483433
6.674689,-5.568128,-127.658298,0.813763,0.108751,-0.303736,0.483433
6.674689,-5.568128,-127.658298,0.813763,0.108751,-0.303736,0.483433
6.674689,-5.568128,-127.658298,0.813763,0.108751,-0.303736,0.483433
6.674689,-5.568128,-127.658298,0.813763,0.108751,-0.303736,0.483433
6.378158,-5.887593,-149.543556,0.750687,0.096560,-0.412471,0.506964
6.378158,-5.887593,-149.543556,0.750687,0.096560,-0.412471,0.506964
5.102124,-4.280864,-162.216707,0.759979,0.060854,-0.433746,0.480201
4.027098,-2.710747,-169.930134,0.771641,0.058768,-0.456360,0.439150
2.677409,-0.606760,-178.051660,0.774071,0.054956,-0.444310,0.447640
2.677409,-0.606760,-178.051660,0.774071,0.054956,-0.444310,0.447640
2.677409,-0.606760,-178.051660,0.774071,0.054956,-0.444310,0.447640
-1.836306,6.748979,-201.192012,0.628663,-0.053095,-0.341403,0.696713
-1.836306,6.748979,-201.192012,0.628663,-0.053095,-0.341403,0.696713
-1.836306,6.748979,-201.192012,0.628663,-0.053095,-0.341403,0.696713
-1.836306,6.748979,-201.192012,0.628663,-0.053095,-0.341403,0.696713
