time, msckf_x, msckf_y, msckf_z, msckf_roll, msckf_pitch, msckf_yaw, opti_x, opti_y, opti_z, opti_roll, opti_pitch, opti_yaw
1.074900001185597e-05,0,0,0,0,0,0,0,0,0,0,0,0
0.005661497999881249,0,0,0,0,0,0,0,0,0,0,0,0
0.010205758999973114,0,0,0,0,0,0,1.534035086631775,-0.6708545088768005,0.8316292762756348,-1.677867882101051,0.29129630492195757,-2.2179212065145477
0.015192102999890267,0,0,0,0,0,0,1.534035086631775,-0.6708545088768005,0.8316292762756348,-1.677867882101051,0.29129630492195757,-2.2179212065145477
0.020202012000027025,0,0,0,0,0,0,1.5340862274169922,-0.6709712147712708,0.8315849900245667,-1.6647475450437073,0.29924853990496886,-2.1875457190234204
0.025127332000010938,0,0,0,0,0,0,1.5340862274169922,-0.6709712147712708,0.8315849900245667,-1.6647475450437073,0.29924853990496886,-2.1875457190234204
0.030265233999898555,0,0,0,0,0,0,1.5340852737426758,-0.6710448861122131,0.8315013647079468,-1.6868989594295056,0.2785412476108024,-2.183256709582071
0.035304183999869565,0,0,0,0,0,0,1.5340852737426758,-0.6710448861122131,0.8315013647079468,-1.6868989594295056,0.2785412476108024,-2.183256709582071
0.040183430000070075,0,0,0,0,0,0,1.5341092348098755,-0.671158492565155,0.8314504027366638,-1.6556263699656888,0.2828018914505882,-2.124194527728741
0.045237479999968855,0.00802176469186301,-0.01724715733506292,0.0028672576427621883,-33.22058448540795,0.8021423306467729,177.60286931918228,1.5341092348098755,-0.671158492565155,0.8314504027366638,-1.6556263699656888,0.2828018914505882,-2.124194527728741
0.05015557000001536,0.00802176469186301,-0.01724715733506292,0.0028672576427621883,-33.22058448540795,0.8021423306467729,177.60286931918228,1.534173846244812,-0.6712110638618469,0.8313544988632202,-1.6580671020598665,0.2396566757543865,-2.198780323074359
0.05522286399991572,0.00802176469186301,-0.01724715733506292,0.0028672576427621883,-33.22058448540795,0.8021423306467729,177.60286931918228,1.534173846244812,-0.6712110638618469,0.8313544988632202,-1.6580671020598665,0.2396566757543865,-2.198780323074359
0.0602427759999955,0.00802176469186301,-0.01724715733506292,0.0028672576427621883,-33.22058448540795,0.8021423306467729,177.60286931918228,1.5342774391174316,-0.6713035702705383,0.8313700556755066,-1.678999201055465,0.3133139565026891,-2.117158886875515
0.06522744799985958,0.00802176469186301,-0.01724715733506292,0.0028672576427621883,-33.22058448540795,0.8021423306467729,177.60286931918228,1.5342774391174316,-0.6713035702705383,0.8313700556755066,-1.678999201055465,0.3133139565026891,-2.117158886875515
0.07018375600000581,0.007969066583266618,-0.01752987604649581,0.00342989520265048,-33.21766208328749,0.7904772519209528,177.63898117088377,1.5343554019927979,-0.6713367104530334,0.8313969373703003,-1.7398033303559233,0.3428666496996027,-2.0696802814336257
0.07581094199986183,0.007969066583266618,-0.01752987604649581,0.00342989520265048,-33.21766208328749,0.7904772519209528,177.63898117088377,1.5343221426010132,-0.6714162826538086,0.8312942981719971,-1.6791301695751326,0.24512555732999183,-2.147532435714751
0.08023902700006147,0.007969066583266618,-0.01752987604649581,0.00342989520265048,-33.21766208328749,0.7904772519209528,177.63898117088377,1.5343914031982422,-0.6714903712272644,0.8313063383102417,-1.7364718701032844,0.33612905022980355,-2.057901461123784
0.08528803800004425,0.007969066583266618,-0.01752987604649581,0.00342989520265048,-33.21766208328749,0.7904772519209528,177.63898117088377,1.5343914031982422,-0.6714903712272644,0.8313063383102417,-1.7364718701032844,0.33612905022980355,-2.057901461123784
0.0902337349998561,0.007969066583266618,-0.01752987604649581,0.00342989520265048,-33.21766208328749,0.7904772519209528,177.63898117088377,1.534501075744629,-0.6715983748435974,0.8312454223632812,-1.7818146288271999,0.3276504016105736,-2.0471265490790618
0.09514322099994388,0.007969066583266618,-0.01752987604649581,0.00342989520265048,-33.21766208328749,0.7904772519209528,177.63898117088377,1.534501075744629,-0.6715983748435974,0.8312454223632812,-1.7818146288271999,0.3276504016105736,-2.0471265490790618
0.10021990499990352,0.007969066583266618,-0.01752987604649581,0.00342989520265048,-33.21766208328749,0.7904772519209528,177.63898117088377,1.534501075744629,-0.6715983748435974,0.8312454223632812,-1.7818146288271999,0.3276504016105736,-2.0471265490790618
0.10527697899988198,0.007969066583266618,-0.01752987604649581,0.00342989520265048,-33.21766208328749,0.7904772519209528,177.63898117088377,1.5345866680145264,-0.6716816425323486,0.8312683701515198,-1.7812846969276501,0.15378467725018105,-2.0280278011033412
