# timestamp tx ty tz qx qy qz qw 
1.799999356 -0.03402116225216917 0.25881269583081723 0.07372786850378299 -0.007118070541834249 0.010809738767490657 0.004238077025933896 0.9999072563606397
1.849999309 -0.03522258892454419 0.26853233020772344 0.0038019114818422573 -0.007396570228278197 0.010799448832592816 0.004374694905533917 0.9999047578135901
1.899999261 -0.030757614687894192 0.2783039702252239 -0.08985440626746043 -0.006836970445401572 0.01316497877399328 0.0046746613524425015 0.9998790360389846
1.949999212 -0.030523345575470914 0.28783126794932734 -0.16277500200664954 -0.007082619322510719 0.013179938353379751 0.004815374133707842 0.9998764613193403
1.999999166 -0.030104173437180498 0.29742386431004625 -0.23614066974203166 -0.00732354992906751 0.013171691758531681 0.00495578665595365 0.9998741482463059
2.049999237 -0.029486867672577563 0.3070821249689199 -0.30946782137743 -0.007559186881977452 0.013140732643766515 0.005095881005198104 0.9998720977385304
2.099999189 -0.02065474917275104 0.3200789290190169 -0.4297947525772821 -0.0078032998170390585 0.019384446617959118 0.006732090722630986 0.999758986304091
2.149999141 -0.01583945497604435 0.3299767324848826 -0.5028486316864298 -0.00802679948142248 0.019480213373516127 0.006911959113366915 0.9997541280726091
2.199999093 -0.00984593977304658 0.3398365704700145 -0.5775290919651258 -0.007855204401050548 0.019954591956467795 0.00705253749649542 0.9997451533958688
2.249999046 -0.003589226753788324 0.34963798965473014 -0.6472453807912973 -0.008054370457406016 0.020019601774641245 0.0072303343052900464 0.9997409989227978
2.299998999 -0.0814242611024598 0.39485939721604896 -0.6340963544467668 -0.009392395661029257 0.019137635425664455 0.009665262802669003 0.9997260207221859
2.34999895 -0.07656869833042622 0.40638056597146494 -0.6965324773836932 -0.009601656683059314 0.019141958179787907 0.00989801904480427 0.9997216726894407
2.399998903 -0.08067856963164141 0.40174214841294803 -0.7109722462256982 -0.009101964543987047 0.01490677734557155 0.006961261901749139 0.9998232259071326
2.449998856 -0.07770885203180368 0.41257027639938704 -0.7654032843788525 -0.009277878138910902 0.014778153876263227 0.00711927106618453 0.9998224057925165
2.499998807 -0.09318387200875763 0.40191141769093097 -0.7643146772594555 -0.00801191813171417 0.009910701131187234 0.003250720031594461 0.9999135062545238
2.549998759 -0.09327345253682977 0.41129508455818237 -0.8090833398683888 -0.008137747115272459 0.00964600439059825 0.003318004541967413 0.9999148576339106
2.5999987129999997 -0.10655021458948125 0.40821415661548244 -0.8191566208439596 -0.00751380325734592 0.006541004416846878 0.0012281643704859623 0.9999496235481605
2.649998665 -0.10875812849480408 0.4167096525173359 -0.8534705014942698 -0.007603584336641974 0.006189159763530933 0.0012486851518911384 0.9999511591033078
2.6999986160000002 -0.11088628540194707 0.4251454541850795 -0.8824742957746013 -0.00768234204739037 0.005825504248651809 0.0012689010604768846 0.9999527163876373
2.7499985689999997 -0.1129288532575219 0.4335182668345121 -0.9059306195876928 -0.0077497954990919235 0.005451153669650402 0.0012888327748260546 0.9999542812066314
2.799998522 -0.1310524788196011 0.43414359236441036 -0.8959807259387406 -0.007645024512485314 0.002094797287709243 -5.188182758295696e-05 0.9999685808728207
2.849998474 -0.1359489092211764 0.44209102547191304 -0.9071941196800342 -0.007686564374965046 0.001644040445111776 -5.8981118387081615e-05 0.9999691047129167
2.899998425 -0.1522269201746562 0.44558953761390824 -0.8966134696402971 -0.007554960333237447 -0.0005999291072071724 -0.0007834769147393746 0.9999709739904223
2.949998379 -0.15922652501077803 0.45313617862330713 -0.8953186904816435 -0.007569666896845958 -0.0010977288779573252 -0.000804320444102509 0.9999704236641225
2.999998331 -0.17430120700044788 0.4587084322976312 -0.8786237482694015 -0.007494937793425503 -0.0027692790915749884 -0.0011600405847761765 0.9999674051221007
3.049998282 -0.18301340432962224 0.4659483658556815 -0.8647328614331661 -0.007483772636272276 -0.0032967667338226776 -0.0011870217626074881 0.999965857144916
3.099998235 -0.19605093110110558 0.47281406128161546 -0.8407708682784996 -0.007456170216259763 -0.004422995290216591 -0.0013136397629446282 0.9999615577555679
3.149998188 -0.20599897517789595 0.47982763219656155 -0.8144636036068147 -0.007420073634443749 -0.004964387493634318 -0.001342286605018988 0.9999592469849671
3.199998139 -0.21754151048542855 0.48733999817867674 -0.7813082055868869 -0.00741134948930697 -0.0057668544912821106 -0.0013661698281738958 0.9999549734203158
3.2499980920000002 -0.2284096930974249 0.4941783763991309 -0.7430180710538167 -0.0073509713356117575 -0.006311101833619696 -0.001394528560853582 0.9999520931045456
3.299998045 -0.23871027287990118 0.5018648004081107 -0.7000988408717577 -0.00733483242487627 -0.006895003881794114 -0.0013847283746381786 0.9999483695081948
3.349997997 -0.25025632989382657 0.5085499614846849 -0.6505276877549842 -0.007250603216388454 -0.007433384992234908 -0.0014121386825801897 0.9999450881947954
3.399997949 -0.2594458312582329 0.5161464428911108 -0.5979952793236455 -0.0072182131173479085 -0.007859391858725116 -0.001409832335064168 0.9999420681878479
3.449997901 -0.2714709841400389 0.5226898072419024 -0.5381067103800604 -0.007110658680974812 -0.008384596324325639 -0.001436342214803527 0.999938535110355
3.499997854 -0.27921280301127477 0.5297904314301186 -0.47670068294004175 -0.007041155743015634 -0.008644550690165488 -0.0014643472596866582 0.9999367727792948
3.549997807 -0.2914858410238306 0.5361739505524071 -0.4077012813278542 -0.006910711047443097 -0.00914952151850184 -0.0014903666883455925 0.9999331513335957
3.5999977579999998 -0.3040601252177119 0.5424444687926374 -0.3346320681653407 -0.006768777346184238 -0.009644611728276326 -0.0015160684908685914 0.9999294308370865
3.649997711 -0.3169338281297498 0.5486014653191038 -0.25787258254209283 -0.006615614838190396 -0.01012868646834467 -0.0015414282406363894 0.9999256309094781
3.699997663 -0.32117939108756827 0.5540194847239537 -0.18227849825662445 -0.006457900991531521 -0.010100578698596945 -0.0016631468984162282 0.9999267512008726
3.749997615 -0.3338703820747451 0.5599460046914998 -0.09944482320662179 -0.006283238335541146 -0.010552095317949548 -0.0016892629142459317 0.9999231573432162
3.799997568 -0.3379020792561255 0.5653703974596794 -0.018249059313338388 -0.006093999097698028 -0.010543786096716095 -0.001764911050272813 0.9999242855530257
3.84999752 -0.3504075081495857 0.571056676217773 0.06891196980739013 -0.00589904849434983 -0.010959538529367074 -0.001791019015313546 0.9999209378710757
3.899997473 -0.35883173482975295 0.5859480870141486 0.13811920263644456 -0.005529186816043092 -0.011133103019974135 -0.0017854710879670452 0.9999211439925121
3.949997424 -0.37126907654329744 0.5912658326787287 0.22787194153949897 -0.005313320537832143 -0.011512397916465295 -0.0018103521696991292 0.999917974607966
3.999997377 -0.3732436052551223 0.5969739732721473 0.31567107397774 -0.005159915084507586 -0.011358548947545857 -0.0020310308973677674 0.9999201135868908
4.04999733 -0.3852665198382923 0.6021500697532385 0.40603033097722474 -0.0049280786504281105 -0.011694089536196576 -0.0020577763234761607 0.9999173605190268
4.099997519 -0.3842705472020088 0.6145166746643614 0.4724350844850989 -0.004747072535776755 -0.012204222108363035 -0.0014213916103797363 0.9999132471924552
4.149997711 -0.39671236426251366 0.6196299360714134 0.5609177458826037 -0.004501096012014425 -0.01250207825348592 -0.001438627599225755 0.9999106802733257
4.199997901 -0.41331897727731803 0.6205620128334899 0.6450438557185243 -0.004221198514126303 -0.012582457767519548 -0.002515584507759798 0.9999087633750479
4.249998093 -0.42586485368270666 0.6253590025394561 0.7303654811621942 -0.003961867049132696 -0.012835202395154916 -0.002545443372382017 0.9999065365857945
4.299998282 -0.43325377636438706 0.6296951312056465 0.8136834964220692 -0.00375949304393004 -0.012803165879602557 -0.0029053722325554534 0.9999067476358496
4.349998474 -0.4457082855278887 0.634349268434712 0.8940055971012976 -0.0034901495533629315 -0.013007524242798368 -0.0029385825089701984 0.9999049894374996
4.399998665 -0.45831564347390763 0.6388940959300247 0.9711778286728704 -0.003216297582717617 -0.013188537939533855 -0.0029714165349393165 0.9999034396283736
4.449998855 -0.4710732072107364 0.6433302473365871 1.0447972119423115 -0.002938524353974705 -0.013345790280992628 -0.0030038915377365995 0.9999021110048857
4.499999046 -0.47747029568279226 0.6536236305551245 1.1050686012903999 -0.0026082086500631998 -0.013457231278280538 -0.0024963952642311194 0.9999029293809701
4.549999236 -0.49036918596258683 0.6578238202169437 1.1704293362575673 -0.002323937762502426 -0.013565577625063312 -0.0025218538365828704 0.9999021025431446
4.599999428 -0.5034093544689497 0.6619143856129964 1.2311729501134194 -0.0020375731772935713 -0.013649270764346789 -0.0025470149974657296 0.9999015243601499
4.649999618 -0.5165888182745992 0.665895500711189 1.2869990397549407 -0.0017497323615706154 -0.013708136378868916 -0.002571902604986402 0.9999012004946647
4.699999809 -0.5132273890688659 0.6820237783097218 1.272817942963133 -0.001257032233550429 -0.01457661381333926 0.00012494469129024086 0.999892957565221
4.75 -0.5282862364373778 0.6858106361604017 1.3186273973635259 -0.0009521819304291349 -0.014594702139812357 0.0001316755859208693 0.9998930296189499
4.80000019 -0.5427938061195775 0.6892977105562232 1.356463998253966 -0.000662342005815019 -0.014586330661322696 0.0001382908667262106 0.9998933848848797
4.850000381 -0.5574621370668085 0.6926676289679962 1.3884805396071547 -0.0003736174063685266 -0.014553065239338064 0.00014507824334486876 0.9998940182111686
4.900000571 -0.5722905591212906 0.6959195306859978 1.414546555083242 -8.662862068045767e-05 -0.01449504783371327 0.00015201021914205599 0.9998949259680608
4.950000763 -0.5872787300904548 0.6990522848467131 1.4345685484974835 0.00019800817052602768 -0.014412482142750873 0.000159059403983729 0.9998961025283354
5.000000953 -0.6024266470904205 0.7020644772862347 1.448490573851744 0.0004796826933234499 -0.014305633319883234 0.00016619875749735458 0.999897540319909
5.050001144 -0.6177346535743872 0.7049543984012897 1.4562945781445509 0.0007577921100583493 -0.014174827157406904 0.00017340182252091737 0.9998992299016854
5.100001334 -0.6384551018764981 0.7458529306279006 1.427133341542029 0.0004214159551614979 -0.014670743815339114 0.001355696837755281 0.9998913709851593
5.150001525 -0.655019615726819 0.7497144981580665 1.4221352082188714 0.0006837587937448673 -0.01449981253288649 0.0013748854717928968 0.9998936931496081
5.200001717 -0.6626406291993548 0.7617836379190543 1.415319773873335 0.000678339124654955 -0.014010449015586216 0.000606678161357185 0.999901434700452
5.250001906 -0.6790745633267754 0.7658817384800725 1.3986313986820558 0.0009271603689875616 -0.01379194512514802 0.000617668012447605 0.9999042659722689
5.300002098 -0.6424169217519489 0.7807507350595742 1.374133062192044 0.0007754451375259838 -0.012307761428008705 -0.0010670041381631975 0.9999233866630179
5.350002288 -0.6569195354681946 0.7853050712806771 1.3463199955428133 0.001007824758284444 -0.01203485102106909 -0.0010733195762891827 0.9999264946161016
5.40000248 -0.6288633930070765 0.8149333741163411 1.338888657371982 0.0004587388135843349 -0.010386982336318518 -0.0038750800775897523 0.9999384400607062
5.450002669 -0.6413739205043175 0.8206287574378418 1.3014378863280285 0.000669659102751104 -0.010061706411183867 -0.0039093027804899825 0.9999415137759569
5.50000286 -0.6149425958934753 0.8362172541785221 1.2574476637580332 0.0007945540084653461 -0.008916618706817462 -0.003572386349519845 0.9999535492464311
5.550003052 -0.6261562027226805 0.8419674545444218 1.2110575375657382 0.0009874166743140608 -0.008547444687108713 -0.0036034552243563683 0.9999564897074663
5.600003241 -0.623046915267149 0.8511921226623603 1.156459774880601 0.0011353425059235102 -0.00792663844367949 -0.0033598230671041188 0.9999622947838259
5.650003433 -0.6339288080749071 0.8568454614372571 1.1024846639609192 0.0013088444442994145 -0.007522698664793366 -0.0033886436974993233 0.9999651059036565
5.700003623 -0.6075752236161516 0.8566101258257292 1.0517683544113956 0.0012979030993650713 -0.006121041465437586 -0.0054894832916864925 0.999965356335965
5.750003815 -0.6168811503349707 0.8622377547906402 0.9920250047444669 0.0014504848971070184 -0.00567948266575567 -0.005537744472189529 0.999967485949605
5.800004004 -0.6262111197522716 0.8677812689428479 0.9299806301909583 0.001592366858481722 -0.00522518560705854 -0.00558613879342772 0.9999694779624728
5.850004196 -0.6355644766718291 0.8732375499617812 0.8660897029150146 0.0017232400276326718 -0.004759240422807589 -0.005634660561400754 0.9999713149259647
5.900004387 -0.6169309178254843 0.8800359945521019 0.7925697304400118 0.0018189386668268105 -0.0038212918497252967 -0.005624172015649532 0.9999752286331217
5.950004577 -0.6254032922535133 0.8853260882652364 0.7262653787383497 0.0019267422938819816 -0.003331298530759692 -0.005672408607342717 0.9999765066714434
6.000004768 -0.6912302246158325 0.8980271061435106 0.6931840828526722 0.001974459696017389 -0.003563234131735235 -0.005059207450099433 0.9999789044231924
6.050004958 -0.7013861915039076 0.9032686280260025 0.6271079042379709 0.0020577240968057495 -0.003064390293578305 -0.0051019038356376395 0.9999801727339007
6.10000515 -0.8196841533981548 0.9092357402318404 0.625147926048924 0.002143745340217362 -0.003827384673873826 -0.004913122252785346 0.9999783081208331
6.15000534 -0.8329362575767847 0.9142948236587604 0.5617481224698607 0.002202575691746332 -0.0033290411092856656 -0.00495403061747829 0.9999797616583328
6.200005531 -0.8265008174744641 0.9340381900184651 0.4735257001731806 0.0022801003622487663 -0.0028422729981433708 -0.0037086516975070784 0.9999864841732257
6.250005722 -0.8397052197746846 0.9388758306785463 0.413563283677577 0.002313705313549849 -0.002338688760449793 -0.0037388488001932813 0.9999875990792353
6.300005912 -0.9296750014873787 0.9259659923827114 0.3959749326770414 0.00252671590301817 -0.002659452106325235 -0.004850478559309606 0.9999815077685114
6.350006104 -0.9451194074558161 0.9302056631111268 0.34197140130355774 0.0025375006436552704 -0.0021622073601112136 -0.0048896609545696895 0.999982488429455
6.400006293 -0.9874098287471584 0.9204673252594554 0.30524407431654504 0.0026638336517404706 -0.0019347278163720297 -0.005745358797623891 0.9999780755950797
6.450006485 -1.0038198959197588 0.9241565494012065 0.25846712781683334 0.0026511820793422773 -0.001444118654371053 -0.005791168252993823 0.9999786738351772
6.500006675 -1.026268932250557 0.9208584740855689 0.21675004960090238 0.002712016156346594 -0.0010396742920065147 -0.006095486606341419 0.9999772042845609
6.550006866 -1.0431754988635364 0.9240852038782686 0.17850395043241102 0.0026756136018211895 -0.0005591538063714307 -0.00614330038085597 0.9999773938941346
6.600007057 -1.0602516739451984 0.9271570212124634 0.14502370001112422 0.00262711892451936 -8.517916324668331e-05 -0.006191075793980321 0.9999773805297698
6.650007247 -1.0774992219866713 0.9300707867241667 0.11660815566051608 0.0025667049260146625 0.0003810526167254659 -0.006238801126151201 0.9999771718320546
6.700007439 -1.075584938221608 0.9319562901863578 0.08033621127711815 0.0025096198507893797 0.0010064355054169615 -0.006269871108026261 0.9999766885343212
6.750007628 -1.092690849103152 0.9345126336819023 0.06260303934713488 0.002426123486087622 0.0014549726186399484 -0.006317302911042132 0.999976044044776
6.80000782 -1.0845818188779544 0.9385949649493899 0.03412987769203923 0.0022875030519574247 0.002123565104557308 -0.006446939883711168 0.9999743470545482
6.85000801 -1.101361928723085 0.9408878247862345 0.027826373089662952 0.0021815322923823127 0.002550382278766354 -0.0064948087756865405 0.9999732766059584
6.900008202 -1.0900364787099024 0.9455032935169452 0.009971556117791366 0.0020003876558028666 0.0032330608621048244 -0.006689848489713017 0.9999703954087207
6.950008392 -1.1063713543108946 0.9475666176301961 0.015598125973574748 0.0018730618613862287 0.0036341627303824175 -0.006738605814303064 0.9999689373636524
7.000008582 -1.0947274821779294 0.9520634424461882 0.0102070978027258 0.0016590742761585235 0.004295388542592385 -0.0070374448422644 0.9999646351146159
7.050008774 -1.1105727605288465 0.953920117555457 0.027989187301707682 0.001511792115651891 0.004666820701890539 -0.007087826362495591 0.999962848303171
7.100008964 -1.0986400201394604 0.9578746516045183 0.035261102421873025 0.001275568975863385 0.0053055288554400394 -0.007496683881002929 0.9999570110850469
7.150009155 -1.1139454762806682 0.9595346322586725 0.06512310647965261 0.0011099816691542935 0.005643679739992202 -0.007549456524299638 0.9999549602486476
7.200009345 -1.1017477672035512 0.9627986994496793 0.08483268532500716 0.0008563631862516276 0.0062568567773273335 -0.008069414440580033 0.9999475000898536
7.250009537 -1.116461038188471 0.9642683142235231 0.1263975676799729 0.0006743062955516048 0.00655847358615019 -0.008125341635634187 0.9999452537806977
7.300009726 -1.103389433758793 0.9668289806029754 0.1581137024462935 0.0004008402651294275 0.007159505448998201 -0.008808029579912833 0.999935497631586
7.350009917 -1.117425210428372 0.9681236603178176 0.21071361703317124 0.00020426428547529025 0.00742185961520872 -0.008868227727080357 0.9999331121694763
7.400010109 -1.103557947703061 0.9699447782040904 0.2538357119173027 -7.816496649315239e-05 0.008008491476405394 -0.009650251720705879 0.9999213622061673
7.450010299 -1.1168304513234533 0.9710658204246148 0.3165315364873925 -0.00028713602974837256 0.008229253362396277 -0.009715369314732446 0.9999189009820129
7.50001049 -1.1021590472958014 0.97196178309853 0.37083648039445827 -0.0005899925729693629 0.008821043195426748 -0.010762708648277807 0.9999029978994266
7.55001068 -1.1145481889092108 0.9729346594691969 0.4424483469346639 -0.0008092285448105417 0.00899852106978451 -0.010834527542325995 0.9999004874389519
7.600010872 -1.1269555167324732 0.9737587370837179 0.5181053339445969 -0.0010324492855724584 0.009152182806736108 -0.010906389126911513 0.9998981059460795
7.650011063 -1.1393793509319114 0.9744349727792471 0.5974266564695507 -0.001259059675050868 0.009281679691252145 -0.010978317343429567 0.9998958654475728
7.7000112529999996 -1.121334603789303 0.9749744840776068 0.6704107375490604 -0.0015867748663798708 0.009922578936011953 -0.012200348453428905 0.9998750802327244
7.750011444 -1.1325716311374445 0.9755334983028792 0.7556665330149945 -0.001819102795172326 0.01000701063815854 -0.012280053689596188 0.9998728673608905
7.800011634 -1.1132779510464479 0.9758841265140361 0.8394317889784552 -0.002201495031328928 0.010741406684243766 -0.014123310344023556 0.9998401410760608
7.850011826 -1.12305855175745 0.9764317320937294 0.9289419450023352 -0.0024376065573926864 0.010781209705684126 -0.01421480221411669 0.9998378683514477
7.900012015 -1.132795746781294 0.9768487756756593 1.0199278355190489 -0.0026741100188923173 0.010796022480765284 -0.014306480408213671 0.9998357963448455
7.950012207 -1.142488629806715 0.977136741766092 1.1119144782144736 -0.00291038301628356 0.010785864079167727 -0.014398370493334285 0.9998339270768426
8.000012398 -1.1521363484668228 0.9772971710409802 1.2044209925484075 -0.003145803699104622 0.010750815876291049 -0.01449049734124589 0.9998322606136912
8.050012588 -1.1617380997409659 0.9773316460385896 1.2969635780256747 -0.003379752328479948 0.010691021321525433 -0.014582884872446546 0.9998307950878979
8.100012779 -1.1712931246860654 0.9772417766916628 1.389058522729489 -0.0036116128108926106 0.010606685580055382 -0.014675555813324219 0.9998295267371735
8.15001297 -1.1808007052403535 0.9770291848921292 1.4802251806146671 -0.0038407741820469226 0.010498075044374784 -0.014768531470940649 0.9998284499614106
8.20001316 -1.298872106934982 0.8862454733138726 1.6352361633239538 -0.004551940487688769 0.011104841241856499 -0.02938480535673799 0.999496120829359
8.25001335 -1.3079243081872571 0.8859946779605301 1.7233683360450847 -0.004781168073683874 0.01095645248428524 -0.02956942736286444 0.9994912433564604
8.300013542 -1.3169079412646798 0.8856411725004927 1.8091760184560404 -0.005006248190939482 0.01078488449571583 -0.029754397358372455 0.9994865179597496
8.350013733 -1.3258227995233494 0.8851861512195663 1.8922199673218034 -0.005226600292847838 0.010590631490781929 -0.029939729291256188 0.9994819326951196
8.400013923 -1.3346686718145373 0.8846307546857796 1.972078267326119 -0.00544165538138812 0.010374244093698819 -0.030125434742214227 0.9994774742973387
8.450014114 -1.34344533014598 0.8839760589411796 2.0483489175100997 -0.005650857394316422 0.010136328173625303 -0.030311522752756687 0.9994731283282581
8.500014305 -1.3114044150815518 0.8497620030060555 2.101289692238883 -0.00620444589922012 0.009676130053645825 -0.03312706975035762 0.9993850482211668
8.550014495 -1.3200289537707492 0.849102640624649 2.16911979931382 -0.006403641241589904 0.00939636152885571 -0.03332974313594964 0.999379722623668
8.600014686 -1.3285880562312509 0.8483537715988685 2.2322995293640258 -0.0065954582023797954 0.009097176573157763 -0.03353280103970233 0.9993744506259549
8.650014877 -1.3370812515534158 0.8475159820989285 2.2905299320135213 -0.006779404173896719 0.008779383821448938 -0.03373624167175518 0.9993692151035211
8.700015068 -1.345508009058473 0.8465897640719867 2.343542846914479 -0.006955005958348273 0.008443837473178476 -0.03394006039209548 0.999363998651856
8.750015258 -1.3538677318432026 0.8455755086359061 2.391102567964959 -0.007121810831336523 0.008091436620965528 -0.03414424978609261 0.9993587837560826
8.80001545 -1.3621597450556908 0.8444734996645417 2.4330072888847383 -0.007279387609253462 0.007723121902456219 -0.03434879964076126 0.9993535529868061
8.85001564 -1.370383288994319 0.8432839088757015 2.469090350618909 -0.007427327823126102 0.007339873737542837 -0.03455369702645693 0.9993482891748645
8.90001583 -1.361988759168635 0.83710917097595 2.495240861675981 -0.007623639633348828 0.006788364072876215 -0.03485163860024951 0.9993403631990617
8.950016021 -1.370163413664291 0.8357822960069811 2.519316600519845 -0.00775159828286444 0.006377409401397274 -0.0350576991754079 0.9993348783575577
9.000016212 -1.378269701569353 0.834368608355899 2.53729090938533 -0.007868841718203004 0.0059546741803046515 -0.035264050749177864 0.9993293100425805
9.050016403 -1.3863064743449114 0.8328678000839583 2.5491457416607246 -0.007975061509381466 0.00552127199923984 -0.03547067062901154 0.9993236440085668
9.100016593 -1.3942724755212668 0.8312794375232012 2.5549010672554244 -0.00806997638419767 0.005078342328749376 -0.03567753408070334 0.9993178670884809
9.150016785 -1.4021663361178256 0.829602960002821 2.554614743616804 -0.008153332813553838 0.004627048802337457 -0.035884614529139096 0.9993119673172675
9.200016975 -1.4099865691802178 0.8278376788559538 2.548382160496283 -0.00822490571684475 0.004168576345894058 -0.03609188373207826 0.9993059340491619
9.250017165 -1.4177315688687435 0.8259827776380809 2.536335651178584 -0.008284498980854137 0.003704126822036823 -0.03629931205538233 0.9992997580633295
9.300017356 -1.4253996058763962 0.8240373130374589 2.5186436762740843 -0.008331946019159072 0.003234917451580465 -0.03650686866567534 0.9992934316429996
9.350017548 -1.4329888274807807 0.8220002153227711 2.495509791869188 -0.008367110057382905 0.0027621773689629875 -0.03671452181058318 0.9992869486457284
9.400017738 -1.4404972569261945 0.8198702913333225 2.467171381393597 -0.008389884609459851 0.002287144525573851 -0.036922239089429584 0.9992803045526227
9.450017928 -1.4479227921795594 0.8176462271411004 2.433898206779434 -0.00840019364079602 0.001811062428068505 -0.037129987662074336 0.9992734965042819
9.50001812 -1.4552632094271238 0.8153265903409044 2.395990728996078 -0.008397991845900782 0.0013351766426466492 -0.03733773458182838 0.9992665233122673
9.550018311 -1.4625161628757555 0.8129098355666382 2.3537782711358894 -0.008383264666128095 0.0008607337015665628 -0.03754544702148679 0.9992593854545423
9.600018500000001 -1.4696791891779437 0.8103943086731661 2.307616981313558 -0.008356028408251922 0.0003889745219012058 -0.03775309253737812 0.9992520850575827
9.650018691 -1.476749711319433 0.8077782526094008 2.257887635985123 -0.00831633016358437 -7.886520764795883e-05 -0.03796063937894748 0.9992446258503626
9.700018883 -1.4837250419946568 0.8050598137107768 2.204993294547168 -0.00826424766506446 -0.0005415599280662362 -0.038168056678766035 0.999237013111875
9.750019073 -1.4906023912779958 0.8022370472317536 2.149356807586824 -0.00819988914097692 -0.0009978968425909133 -0.03837531476427835 0.9992292535933432
9.800019263 -1.4973788709817848 0.7993079264106568 2.0914182257633813 -0.008123393099109316 -0.0014466793996020535 -0.0385823853150157 0.9992213554296546
9.850019455 -1.5040515032804809 0.7962703495863489 2.031632073761635 -0.00803492785372202 -0.001886729139941514 -0.03878924166597557 0.9992133280328663
9.900019646 -1.5106172287159405 0.7931221481059579 1.9704645446577103 -0.007934691209734503 -0.0023168896942458357 -0.03899585896790737 0.9992051819726047
9.950019834999999 -1.5170729133583556 0.789861096918919 1.9083906445566297 -0.007822909890226088 -0.002736029206791026 -0.03920221435659925 0.9991969288456447
10.000020026 -1.5234153602140235 0.7864849221768634 1.8458912383425832 -0.0076998391167696495 -0.003143043966365295 -0.03940828717501888 0.9991885811267724
10.050020218 -1.529641317874061 0.7829913121423715 1.7834501096139366 -0.007565761829763186 -0.003536859547343685 -0.03961405906923667 0.9991801520229158
10.100020409 -1.5357474918020788 0.7793779273354077 1.7215509698347458 -0.0074209880935468455 -0.003916435028657495 -0.0398195141339629 0.9991716553057922
10.150020598 -1.5417305550174223 0.7756424102921853 1.6606744557588335 -0.007265854244335775 -0.004280764508683242 -0.040024639036185874 0.9991631051471748
10.200020789 -1.547587159017332 0.7717823973812641 1.6012952117536068 -0.0071007221390250235 -0.004628880175034104 -0.04022942303652073 0.9991545159461466
10.250020981 -1.5533139463712584 0.7677955281486257 1.5438788806514196 -0.0069259782136218435 -0.004959854559611305 -0.04043385810916507 0.9991459021519029
10.300021171 -1.5589075624256687 0.763679458457972 1.4888793319348856 -0.006742032567269327 -0.005272802958301818 -0.040637938896870694 0.9991372780894723
10.350021361 -1.5643646676289564 0.7594318704931404 1.4367358185048418 -0.006549317898621612 -0.0055668852783407686 -0.040841662769595805 0.9991286577841592
10.400021553 -1.5696819505615327 0.7550504838055806 1.3878702682372166 -0.006348288478171014 -0.005841308811064984 -0.04104502979060172 0.9991200547853397
10.450021744 -1.5748561389663103 0.750533067345967 1.342684691404229 -0.006139419059765906 -0.006095329584226443 -0.041248042615943385 0.9991114820034958
10.500021934 -1.579884013153157 0.7458774482920469 1.301558661996687 -0.005923203628956741 -0.0063282544293160195 -0.041450706509034124 0.9991029515443088
